1;869826525;2022-12-20 22:34:19;2022-12-20 22:34:37;6;bot
2;869826525;2022-12-20 23:16:19;2022-12-20 23:16:57;6;bot
3;869826525;2022-12-20 23:21:01;2022-12-20 23:21:19;6;bot
4;869826525;2022-12-20 23:21:20;2022-12-20 23:22:00;6;bot
